id,client_idempotency_key,symbol,side,qty,order_type,tif,status,submitted_at,created_at,updated_at,broker_order_id,attributes,account_id,filled_qty,avg_fill_price,limit_price,stop_price,user_id
7f8dcb0d-ee72-42b0-a9fc-b74cc662e263,organism_exit_SPY_20260407_0df14a18_t6186,SPY,sell,2.000000,market,day,filled,2026-04-07 18:07:07.327849+00,2026-04-07 18:07:07.327511+00,2026-04-07 18:07:09.305291+00,b5e8d67e-ea6d-4fde-aae9-082e42b1cdea,"{""tick"": 6186, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_full_at_-1.4R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'b5e8d67e-ea6d-4fde-aae9-082e42b1cdea', 'client_order_id': 'organism_exit_SPY_20260407_0df14a18_t6186', 'created_at': '2026-04-07T18:07:08.258941738Z', 'updated_at': '2026-04-07T18:07:08.259587798Z', 'submitted_at': '2026-04-07T18:07:08.258941738Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '2', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""b5e8d67e-ea6d-4fde-aae9-082e42b1cdea""}",,2.000000,656.450000,,,system
6efd63ae-2e47-40e7-b04e-b33c33c8c07a,organism_PSQ_20260407_0df14a18_t6191,PSQ,buy,52.000000,limit,day,filled,2026-04-07 18:08:07.52937+00,2026-04-07 18:08:07.528934+00,2026-04-07 18:08:08.938299+00,19de1213-cb7f-4445-b106-a4fb597190ad,"{""tick"": 6191, ""broker"": ""alpaca"", ""reason"": ""pyramid_add"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.7, ""alpaca_response"": ""{'id': '19de1213-cb7f-4445-b106-a4fb597190ad', 'client_order_id': 'organism_PSQ_20260407_0df14a18_t6191', 'created_at': '2026-04-07T18:08:08.496475718Z', 'updated_at': '2026-04-07T18:08:08.497575728Z', 'submitted_at': '2026-04-07T18:08:08.496475718Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '52', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '31.84', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""19de1213-cb7f-4445-b106-a4fb597190ad""}",,52.000000,31.810000,,,system
c6319d46-a72d-4aed-abb2-f248becb227c,organism_exit_PSQ_20260407_0df14a18_t6201,PSQ,sell,59.000000,market,day,filled,2026-04-07 18:10:08.921411+00,2026-04-07 18:10:08.920467+00,2026-04-07 18:10:11.297258+00,70dc9fff-66f5-4b05-9f52-4170c86f347b,"{""tick"": 6201, ""broker"": ""alpaca"", ""reason"": ""failure_to_follow"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '70dc9fff-66f5-4b05-9f52-4170c86f347b', 'client_order_id': 'organism_exit_PSQ_20260407_0df14a18_t6201', 'created_at': '2026-04-07T18:10:09.933090541Z', 'updated_at': '2026-04-07T18:10:09.933806821Z', 'submitted_at': '2026-04-07T18:10:09.933090541Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '59', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""70dc9fff-66f5-4b05-9f52-4170c86f347b""}",,59.000000,31.790000,,,system
a0b5e223-0b56-42f5-9613-8afd4c2e0e95,organism_XLE_20260407_0df14a18_t6255,XLE,buy,55.000000,limit,day,filled,2026-04-07 18:21:03.25681+00,2026-04-07 18:21:03.256014+00,2026-04-07 18:21:07.468349+00,5753d536-0b96-4652-bbb6-fb9d6bb1aa15,"{""tick"": 6255, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': '5753d536-0b96-4652-bbb6-fb9d6bb1aa15', 'client_order_id': 'organism_XLE_20260407_0df14a18_t6255', 'created_at': '2026-04-07T18:21:03.624170432Z', 'updated_at': '2026-04-07T18:21:03.624829442Z', 'submitted_at': '2026-04-07T18:21:03.624170432Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '55', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '59.99', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""5753d536-0b96-4652-bbb6-fb9d6bb1aa15""}",,55.000000,59.931091,,,system
af34ec7e-6e4a-443b-bc24-357fada5139d,organism_SPY_20260407_0df14a18_t6295,SPY,buy,4.000000,limit,day,filled,2026-04-07 18:29:08.541524+00,2026-04-07 18:29:08.541165+00,2026-04-07 18:29:10.638911+00,3e6fe615-7bde-4e4c-a363-08978ed82185,"{""tick"": 6295, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': '3e6fe615-7bde-4e4c-a363-08978ed82185', 'client_order_id': 'organism_SPY_20260407_0df14a18_t6295', 'created_at': '2026-04-07T18:29:08.921789787Z', 'updated_at': '2026-04-07T18:29:08.922746947Z', 'submitted_at': '2026-04-07T18:29:08.921789787Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '4', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '656.83', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""3e6fe615-7bde-4e4c-a363-08978ed82185""}",,4.000000,656.192500,,,system
69df4b9a-3f69-4c75-bc40-824b66e3cf69,organism_exit_XLE_20260407_0df14a18_t6305,XLE,sell,27.000000,market,day,filled,2026-04-07 18:31:09.709362+00,2026-04-07 18:31:09.70896+00,2026-04-07 18:31:13.556031+00,3a248300-55fd-42e6-b2e3-96282ff83bf4,"{""tick"": 6305, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.9R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '3a248300-55fd-42e6-b2e3-96282ff83bf4', 'client_order_id': 'organism_exit_XLE_20260407_0df14a18_t6305', 'created_at': '2026-04-07T18:31:10.610228393Z', 'updated_at': '2026-04-07T18:31:10.610761053Z', 'submitted_at': '2026-04-07T18:31:10.610228393Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '27', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""3a248300-55fd-42e6-b2e3-96282ff83bf4""}",,27.000000,59.880000,,,system
4c254268-fe36-424d-9a29-e8c4f7497ab1,organism_exit_XLE_20260407_0df14a18_t6310,XLE,sell,28.000000,market,day,filled,2026-04-07 18:32:10.866696+00,2026-04-07 18:32:10.866223+00,2026-04-07 18:32:12.469475+00,12f14c1b-feb6-460d-a293-8663d975145b,"{""tick"": 6310, ""broker"": ""alpaca"", ""reason"": ""failure_to_follow"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '12f14c1b-feb6-460d-a293-8663d975145b', 'client_order_id': 'organism_exit_XLE_20260407_0df14a18_t6310', 'created_at': '2026-04-07T18:32:11.948311633Z', 'updated_at': '2026-04-07T18:32:11.955804473Z', 'submitted_at': '2026-04-07T18:32:11.948311633Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '28', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""12f14c1b-feb6-460d-a293-8663d975145b""}",,28.000000,59.880000,,,system
bf501230-d8a8-4302-9114-411ec8720536,organism_exit_SPY_20260407_0df14a18_t6339,SPY,sell,2.000000,market,day,filled,2026-04-07 18:38:03.336657+00,2026-04-07 18:38:03.33474+00,2026-04-07 18:38:06.422503+00,40b55391-3fce-408e-b7bc-021cd59e057c,"{""tick"": 6339, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.8R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '40b55391-3fce-408e-b7bc-021cd59e057c', 'client_order_id': 'organism_exit_SPY_20260407_0df14a18_t6339', 'created_at': '2026-04-07T18:38:04.354797959Z', 'updated_at': '2026-04-07T18:38:04.355478879Z', 'submitted_at': '2026-04-07T18:38:04.354797959Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '2', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""40b55391-3fce-408e-b7bc-021cd59e057c""}",,2.000000,655.960000,,,system
4680f2a6-c5c8-490c-a9ef-9572ba7fcfb5,organism_exit_SPY_20260407_0df14a18_t6344,SPY,sell,1.000000,market,day,filled,2026-04-07 18:39:04.131679+00,2026-04-07 18:39:04.13129+00,2026-04-07 18:39:06.7669+00,a67611a7-41e7-4970-aff5-9d448db9fefb,"{""tick"": 6344, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-1.0R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'a67611a7-41e7-4970-aff5-9d448db9fefb', 'client_order_id': 'organism_exit_SPY_20260407_0df14a18_t6344', 'created_at': '2026-04-07T18:39:05.160122351Z', 'updated_at': '2026-04-07T18:39:05.160689501Z', 'submitted_at': '2026-04-07T18:39:05.160122351Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '1', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""a67611a7-41e7-4970-aff5-9d448db9fefb""}",,1.000000,655.880000,,,system
e59be012-2ef8-4988-b589-38a3bc3c20c1,organism_exit_SPY_20260407_0df14a18_t6349,SPY,sell,1.000000,market,day,filled,2026-04-07 18:40:04.756556+00,2026-04-07 18:40:04.756078+00,2026-04-07 18:40:07.023615+00,3fed4ee2-02b2-434a-9ba3-1db3c6214aef,"{""tick"": 6349, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_partial_at_-0.8R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '3fed4ee2-02b2-434a-9ba3-1db3c6214aef', 'client_order_id': 'organism_exit_SPY_20260407_0df14a18_t6349', 'created_at': '2026-04-07T18:40:05.718282198Z', 'updated_at': '2026-04-07T18:40:05.718957037Z', 'submitted_at': '2026-04-07T18:40:05.718282198Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b28f4066-5c6d-479b-a2af-85dc1a8f16fb', 'symbol': 'SPY', 'asset_class': 'us_equity', 'notional': None, 'qty': '1', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""3fed4ee2-02b2-434a-9ba3-1db3c6214aef""}",,1.000000,655.900000,,,system
a6d33a79-7aa1-4c89-abb7-3d35326cd9ed,organism_XLE_20260407_0df14a18_t6493,XLE,buy,55.000000,limit,day,filled,2026-04-07 19:09:04.974752+00,2026-04-07 19:09:04.974293+00,2026-04-07 19:09:07.944057+00,cba3e1e0-1f15-4008-b251-7c10ef3ca214,"{""tick"": 6493, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': 'cba3e1e0-1f15-4008-b251-7c10ef3ca214', 'client_order_id': 'organism_XLE_20260407_0df14a18_t6493', 'created_at': '2026-04-07T19:09:05.332664483Z', 'updated_at': '2026-04-07T19:09:05.333257603Z', 'submitted_at': '2026-04-07T19:09:05.332664483Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '55', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '60.06', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""cba3e1e0-1f15-4008-b251-7c10ef3ca214""}",,55.000000,60.000000,,,system
9271abef-5961-4b9a-a972-68059b104360,organism_SH_20260407_0df14a18_t6508,SH,buy,88.000000,limit,day,filled,2026-04-07 19:12:06.975188+00,2026-04-07 19:12:06.974867+00,2026-04-07 19:12:08.358425+00,dd8ac7d0-f1e8-40a9-b462-9b9599861425,"{""tick"": 6508, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': 'dd8ac7d0-f1e8-40a9-b462-9b9599861425', 'client_order_id': 'organism_SH_20260407_0df14a18_t6508', 'created_at': '2026-04-07T19:12:07.343033182Z', 'updated_at': '2026-04-07T19:12:07.344011462Z', 'submitted_at': '2026-04-07T19:12:07.343033182Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2de017f1-e3fb-4efd-87d8-5635b424c7ce', 'symbol': 'SH', 'asset_class': 'us_equity', 'notional': None, 'qty': '88', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '37.77', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""dd8ac7d0-f1e8-40a9-b462-9b9599861425""}",,88.000000,37.730000,,,system
578ad6f1-ce1a-4922-a4f9-29ba39f532d6,organism_XLE_20260407_0df14a18_t6523,XLE,buy,27.000000,limit,day,filled,2026-04-07 19:15:09.334551+00,2026-04-07 19:15:09.333912+00,2026-04-07 19:15:10.966028+00,b7328d0f-5f3b-4b39-b229-0039f64f5beb,"{""tick"": 6523, ""broker"": ""alpaca"", ""reason"": ""pyramid_add"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.7, ""alpaca_response"": ""{'id': 'b7328d0f-5f3b-4b39-b229-0039f64f5beb', 'client_order_id': 'organism_XLE_20260407_0df14a18_t6523', 'created_at': '2026-04-07T19:15:10.248596129Z', 'updated_at': '2026-04-07T19:15:10.252979779Z', 'submitted_at': '2026-04-07T19:15:10.248596129Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '27', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '60.18', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""b7328d0f-5f3b-4b39-b229-0039f64f5beb""}",,27.000000,60.120000,,,system
d7b59ab6-d97f-452a-8061-5475208a7930,organism_exit_SH_20260407_0df14a18_t6528,SH,sell,88.000000,market,day,filled,2026-04-07 19:16:10.894803+00,2026-04-07 19:16:10.894187+00,2026-04-07 19:16:12.504475+00,2f4b99c9-4dd4-4595-a15b-1d172c903a1f,"{""tick"": 6528, ""broker"": ""alpaca"", ""reason"": ""pyramid_cut_full_at_-1.3R"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': '2f4b99c9-4dd4-4595-a15b-1d172c903a1f', 'client_order_id': 'organism_exit_SH_20260407_0df14a18_t6528', 'created_at': '2026-04-07T19:16:11.882846625Z', 'updated_at': '2026-04-07T19:16:11.883470855Z', 'submitted_at': '2026-04-07T19:16:11.882846625Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2de017f1-e3fb-4efd-87d8-5635b424c7ce', 'symbol': 'SH', 'asset_class': 'us_equity', 'notional': None, 'qty': '88', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""2f4b99c9-4dd4-4595-a15b-1d172c903a1f""}",,88.000000,37.700000,,,system
94198cc3-810c-4f54-b911-05c6ce6ca1f4,organism_XLE_20260407_0df14a18_t6567,XLE,buy,27.000000,limit,day,filled,2026-04-07 19:24:05.845239+00,2026-04-07 19:24:05.844837+00,2026-04-07 19:24:07.436021+00,a422be81-5b65-4d04-8912-98ea63dfbbce,"{""tick"": 6567, ""broker"": ""alpaca"", ""reason"": ""pyramid_add"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.7, ""alpaca_response"": ""{'id': 'a422be81-5b65-4d04-8912-98ea63dfbbce', 'client_order_id': 'organism_XLE_20260407_0df14a18_t6567', 'created_at': '2026-04-07T19:24:06.902076181Z', 'updated_at': '2026-04-07T19:24:06.903246441Z', 'submitted_at': '2026-04-07T19:24:06.902076181Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '27', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '60.2', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""a422be81-5b65-4d04-8912-98ea63dfbbce""}",,27.000000,60.130000,,,system
815a930b-8022-4dc1-906d-d4c5f8d7b553,organism_exit_XLE_20260407_0df14a18_t6577,XLE,sell,109.000000,market,day,filled,2026-04-07 19:26:07.332122+00,2026-04-07 19:26:07.331067+00,2026-04-07 19:26:10.154077+00,b2af1447-4dff-4344-9808-6eeab0e84d76,"{""tick"": 6577, ""broker"": ""alpaca"", ""reason"": ""horizon_timeout"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""alpaca_response"": ""{'id': 'b2af1447-4dff-4344-9808-6eeab0e84d76', 'client_order_id': 'organism_exit_XLE_20260407_0df14a18_t6577', 'created_at': '2026-04-07T19:26:08.337827837Z', 'updated_at': '2026-04-07T19:26:08.338444027Z', 'submitted_at': '2026-04-07T19:26:08.337827837Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': '2dda3c96-2138-4313-b15b-dd870c7e0ea8', 'symbol': 'XLE', 'asset_class': 'us_equity', 'notional': None, 'qty': '109', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'market', 'type': 'market', 'side': 'sell', 'position_intent': 'sell_to_close', 'time_in_force': 'day', 'limit_price': None, 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""b2af1447-4dff-4344-9808-6eeab0e84d76""}",,109.000000,60.090000,,,system
fc6cf061-6d1d-4096-9c9f-0ae5ffe7f007,organism_PSQ_20260407_0df14a18_t6665,PSQ,buy,105.000000,limit,day,filled,2026-04-07 19:44:01.656302+00,2026-04-07 19:44:01.655747+00,2026-04-07 19:44:02.595799+00,e2528299-d7d8-4907-82bf-4aa43dfa59c3,"{""tick"": 6665, ""broker"": ""alpaca"", ""reason"": ""organism_entry"", ""source"": ""organism"", ""status"": ""pending_new"", ""message"": ""Order submitted to Alpaca"", ""success"": ""True"", ""confidence"": 0.28, ""alpaca_response"": ""{'id': 'e2528299-d7d8-4907-82bf-4aa43dfa59c3', 'client_order_id': 'organism_PSQ_20260407_0df14a18_t6665', 'created_at': '2026-04-07T19:44:02.033487777Z', 'updated_at': '2026-04-07T19:44:02.034342307Z', 'submitted_at': '2026-04-07T19:44:02.033487777Z', 'filled_at': None, 'expired_at': None, 'canceled_at': None, 'failed_at': None, 'replaced_at': None, 'replaced_by': None, 'replaces': None, 'asset_id': 'b1ff951e-57c6-4878-9001-6a4b597bad9b', 'symbol': 'PSQ', 'asset_class': 'us_equity', 'notional': None, 'qty': '105', 'filled_qty': '0', 'filled_avg_price': None, 'order_class': '', 'order_type': 'limit', 'type': 'limit', 'side': 'buy', 'position_intent': 'buy_to_open', 'time_in_force': 'day', 'limit_price': '31.82', 'stop_price': None, 'status': 'pending_new', 'extended_hours': False, 'legs': None, 'trail_percent': None, 'trail_price': None, 'hwm': None, 'subtag': None, 'source': None, 'expires_at': '2026-04-07T20:00:00Z'}"", ""broker_order_id"": ""e2528299-d7d8-4907-82bf-4aa43dfa59c3""}",,105.000000,31.790000,,,system
